,index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,year,years_since_reform,reform,years_since_construction,mean_price_zipcode,option_buy
166,896,8566100200,2014-05-08,980000.0,5,2.5,3160,11470,1.0,Não,Não,4,1380,1971,0,98040,47.5368,-122.216,2014,0,Não,43,993750.0,buy
167,899,8648220270,2015-04-14,291500.0,3,1.75,1260,9600,1.0,Não,Não,4,0,1988,0,98042,47.3592,-122.076,2015,0,Não,27,292000.0,buy
168,904,2460700260,2015-02-18,300000.0,3,2.0,1480,6698,1.0,Não,Não,4,400,1979,0,98058,47.4614,-122.168,2015,0,Não,36,335000.0,buy
169,905,3188100400,2014-06-03,530000.0,3,1.75,1250,6041,1.5,Não,Não,5,0,1942,0,98115,47.69,-122.304,2014,0,Não,72,567000.0,buy
170,907,3387900390,2014-10-07,255000.0,3,1.75,1410,9315,1.0,Não,Não,5,0,1960,0,98031,47.3969,-122.198,2014,0,Não,54,288200.0,buy
171,909,7625701891,2014-08-06,435000.0,3,1.0,1400,4800,1.0,Não,Não,4,700,1917,0,98136,47.5499,-122.391,2014,0,Não,97,489950.0,buy
172,910,3224800075,2014-11-24,234000.0,3,1.75,1420,8738,1.0,Não,Não,4,0,1966,0,98002,47.3113,-122.207,2014,0,Não,48,235000.0,buy
173,919,1431700370,2014-05-19,290000.0,5,1.5,2120,7700,1.5,Não,Não,5,0,1962,0,98058,47.4599,-122.172,2014,0,Não,52,335000.0,buy
174,922,4325000125,2015-03-18,255000.0,3,1.5,1340,8450,1.0,Não,Não,4,0,1958,0,98188,47.4405,-122.28,2015,0,Não,57,264000.0,buy
175,923,3456000160,2014-06-23,800000.0,3,2.25,2380,11824,1.0,Não,Não,4,930,1972,0,98040,47.5371,-122.218,2014,0,Não,42,993750.0,buy
176,932,6151800624,2015-04-08,288349.0,3,1.0,1250,18616,1.0,Não,Não,4,0,1972,0,98010,47.3414,-122.047,2015,0,Não,43,359999.5,buy
177,937,3432500486,2014-06-23,299995.0,2,1.0,1060,7200,1.0,Não,Não,4,0,1951,0,98155,47.7463,-122.315,2014,0,Não,63,375000.0,buy
178,941,3332000135,2014-06-12,315000.0,2,1.0,970,5665,1.0,Não,Não,4,0,1908,0,98118,47.5513,-122.273,2014,0,Não,106,367500.0,buy
179,958,7279300070,2014-09-22,345500.0,3,1.0,1350,8581,1.0,Não,Não,5,0,1944,0,98177,47.7612,-122.362,2014,0,Não,70,554000.0,buy
180,963,1917300260,2014-12-02,210000.0,4,2.0,1520,6174,1.5,Não,Não,5,0,1920,0,98022,47.2105,-121.989,2014,0,Não,94,279500.0,buy
181,970,2313900510,2014-10-28,532500.0,3,1.75,1330,5000,2.0,Não,Não,4,120,1909,0,98116,47.5724,-122.384,2014,0,Não,105,562750.0,buy
182,972,1455100116,2015-02-02,397500.0,3,1.25,1510,13737,1.0,Não,Não,4,700,1961,0,98125,47.7289,-122.283,2015,0,Não,54,425000.0,buy
183,977,100600860,2015-03-24,237500.0,3,1.75,1050,7854,1.0,Não,Não,4,0,1975,0,98023,47.3011,-122.369,2015,0,Não,40,268450.0,buy
184,978,421049116,2015-01-21,216000.0,3,1.0,1280,8712,1.0,Não,Não,4,0,1956,0,98003,47.3298,-122.297,2015,0,Não,59,267475.0,buy
185,980,8899200570,2015-03-11,280000.0,3,2.25,1900,7800,1.0,Não,Não,4,510,1977,0,98055,47.4545,-122.208,2015,0,Não,38,294950.0,buy
186,981,1777500160,2015-04-25,718000.0,5,3.0,3070,9804,1.0,Não,Não,4,1330,1968,0,98006,47.5702,-122.128,2015,0,Não,47,760184.5,buy
187,990,4100000140,2014-10-13,640000.0,4,1.75,2060,9828,1.0,Não,Não,4,0,1960,0,98005,47.5867,-122.174,2014,0,Não,54,765475.0,buy
188,995,7437100570,2014-08-21,291000.0,4,2.5,1860,6325,2.0,Não,Não,4,0,1991,0,98038,47.3492,-122.03,2014,0,Não,23,342000.0,buy
189,1009,4310700570,2014-12-10,280300.0,2,1.0,920,5000,1.0,Não,Não,4,430,1949,0,98103,47.7008,-122.338,2014,0,Não,65,550000.0,buy
190,1010,1254200075,2014-05-09,460000.0,4,1.75,1750,5500,1.5,Não,Não,5,700,1926,0,98117,47.6802,-122.388,2014,0,Não,88,544000.0,buy
191,1011,7214820030,2014-12-12,475000.0,3,1.75,2020,8970,1.0,Não,Não,4,840,1981,0,98072,47.7571,-122.145,2014,0,Não,33,515000.0,buy
192,1013,686201000,2014-12-30,538200.0,4,3.0,1780,7260,1.0,Não,Não,4,0,1964,0,98008,47.627,-122.114,2014,0,Não,50,545000.0,buy
193,1021,2025700860,2015-04-14,287000.0,3,2.25,1370,6000,2.0,Não,Não,4,0,1992,0,98038,47.3484,-122.033,2015,0,Não,23,342000.0,buy
194,1023,8143100350,2014-08-25,349500.0,3,1.75,1260,7128,1.0,Não,Não,4,0,1969,0,98034,47.7263,-122.205,2014,0,Não,45,445950.0,buy
195,1027,2224700136,2015-01-22,315000.0,4,1.0,1300,8400,1.5,Não,Não,4,0,1953,0,98133,47.7612,-122.332,2015,0,Não,62,375000.0,buy
196,1028,7697920160,2014-05-15,245000.0,3,1.75,1490,6930,1.0,Não,Não,4,0,1990,0,98030,47.3682,-122.179,2014,0,Não,24,282255.0,buy
197,1033,3353400860,2014-07-17,249900.0,3,1.75,2080,12522,1.0,Não,Não,5,0,1950,0,98001,47.267,-122.25,2014,0,Não,64,260000.0,buy
198,1040,16000435,2015-03-16,218500.0,2,1.0,1600,8961,1.0,Não,Não,4,210,1949,0,98002,47.3098,-122.21,2015,0,Não,66,235000.0,buy
199,1041,7197300105,2014-05-02,550000.0,4,2.5,1940,10500,1.0,Não,Não,4,800,1976,0,98052,47.683,-122.114,2014,0,Não,38,615000.0,buy
200,1046,5255710160,2015-03-18,465000.0,4,2.25,2210,8862,1.0,Não,Não,4,940,1977,0,98011,47.7725,-122.198,2015,0,Não,38,470000.0,buy
201,1047,723069135,2014-09-15,499000.0,2,1.75,2040,114562,1.0,Não,Não,4,0,1968,0,98027,47.4985,-122.092,2014,0,Não,46,570500.0,buy
202,1056,3756600240,2015-03-19,379000.0,3,1.0,1140,10320,1.0,Não,Não,4,0,1963,0,98034,47.7168,-122.196,2015,0,Não,52,445950.0,buy
203,1060,1795500240,2014-06-23,249500.0,2,1.75,1500,8645,1.0,Não,Não,4,0,1963,0,98042,47.3643,-122.115,2014,0,Não,51,292000.0,buy
204,1066,3340401535,2014-11-05,140000.0,1,1.0,730,6890,1.0,Não,Não,4,0,1926,0,98055,47.467,-122.215,2014,0,Não,88,294950.0,buy
205,1077,1782000160,2014-05-30,356700.0,2,1.0,1090,5000,1.0,Não,Não,4,360,1942,0,98126,47.5258,-122.378,2014,0,Não,72,395750.0,buy
206,1083,9828202545,2015-01-27,490000.0,3,1.5,1970,3400,1.5,Não,Não,4,550,1929,0,98122,47.6163,-122.292,2015,0,Não,86,572000.0,buy
207,1085,9834200885,2014-07-17,360000.0,4,2.5,2080,4080,1.0,Não,Não,5,1040,1962,0,98144,47.572,-122.29,2014,0,Não,52,450000.0,buy
208,1089,1081300370,2015-04-27,385000.0,4,2.0,1850,11700,1.0,Não,Não,4,0,1969,0,98059,47.4702,-122.12,2015,0,Não,46,435000.0,buy
209,1092,7000100631,2015-05-07,730000.0,5,1.75,2690,21357,1.0,Não,Não,4,1270,1952,0,98004,47.5831,-122.191,2015,0,Não,63,1150000.0,buy
210,1094,9477201040,2014-11-18,430000.0,3,1.75,1810,7300,1.0,Não,Não,4,570,1976,0,98034,47.7299,-122.192,2014,0,Não,38,445950.0,buy
211,1096,4366700140,2014-12-19,241000.0,3,1.0,1010,9611,1.0,Não,Não,4,0,1973,0,98092,47.3006,-122.066,2014,0,Não,41,309780.0,buy
212,1097,5457300478,2015-05-13,453500.0,2,1.75,1000,1760,1.0,Não,Não,4,400,1924,0,98109,47.6261,-122.355,2015,0,Não,91,736000.0,buy
213,1099,7227500830,2014-05-28,151000.0,2,1.0,720,4222,1.0,Não,Não,4,0,1942,0,98056,47.4965,-122.186,2014,0,Não,72,380000.0,buy
214,1103,1788700160,2015-02-20,195000.0,3,1.0,1260,8378,1.0,Não,Não,4,420,1959,1977,98023,47.3274,-122.348,2015,38,Sim,56,268450.0,buy
215,1105,7374600060,2015-01-09,550000.0,3,2.0,1810,12825,1.0,Não,Não,4,0,1960,0,98007,47.5953,-122.14,2015,0,Não,55,555000.0,buy
216,1114,4037200295,2014-08-19,525000.0,3,1.75,1520,8835,1.0,Não,Não,4,0,1957,0,98008,47.6054,-122.118,2014,0,Não,57,545000.0,buy
217,1118,751000060,2014-05-06,353000.0,3,1.0,1350,7740,1.0,Não,Não,4,490,1947,0,98125,47.7098,-122.291,2014,0,Não,67,425000.0,buy
218,1120,7137900320,2014-05-09,224500.0,4,1.0,1430,8355,1.5,Não,Não,4,0,1983,0,98092,47.3178,-122.174,2014,0,Não,31,309780.0,buy
219,1125,3450300240,2014-05-15,302000.0,4,1.75,2020,7865,1.0,Não,Não,4,1010,1963,0,98059,47.5008,-122.162,2014,0,Não,51,435000.0,buy
220,1127,3324069070,2014-07-07,195000.0,2,1.0,1190,27007,1.0,Não,Não,4,0,1910,0,98027,47.524,-122.04,2014,0,Não,104,570500.0,buy
221,1128,8062900070,2014-09-09,272000.0,5,1.5,2550,6300,1.0,Não,Não,4,990,1959,0,98056,47.5014,-122.172,2014,0,Não,55,380000.0,buy
222,1129,8062900070,2015-02-13,369000.0,5,1.5,2550,6300,1.0,Não,Não,4,990,1959,0,98056,47.5014,-122.172,2015,0,Não,56,380000.0,buy
223,1131,4039100400,2015-05-06,515000.0,3,2.5,3000,8250,1.0,Não,Não,4,1240,1963,0,98008,47.6191,-122.112,2015,0,Não,52,545000.0,buy
224,1137,7710100083,2015-02-04,225000.0,3,1.0,1020,8437,1.0,Não,Não,5,0,1987,0,98022,47.2093,-122.0,2015,0,Não,28,279500.0,buy
225,1144,5112800421,2014-07-23,225500.0,4,2.0,1440,7950,1.0,Não,Não,5,0,1962,0,98058,47.4517,-122.082,2014,0,Não,52,335000.0,buy
226,1145,3352402236,2014-12-15,252500.0,3,2.0,1150,6000,1.0,Não,Não,5,0,1956,0,98178,47.498,-122.263,2014,0,Não,58,278277.0,buy
227,1148,809002435,2014-08-08,725000.0,3,2.5,1940,4000,1.5,Não,Não,5,0,1906,0,98109,47.6372,-122.352,2014,0,Não,108,736000.0,buy
228,1151,1775801260,2015-03-11,425000.0,4,2.5,1930,14196,1.0,Não,Não,4,600,1977,0,98072,47.7407,-122.097,2015,0,Não,38,515000.0,buy
229,1155,3797001920,2014-07-02,310000.0,2,1.0,700,3000,1.0,Não,Não,4,0,1918,0,98103,47.6846,-122.346,2014,0,Não,96,550000.0,buy
230,1160,1865810060,2014-08-12,267500.0,5,3.5,2390,6600,2.0,Não,Não,5,0,1977,0,98042,47.3737,-122.115,2014,0,Não,37,292000.0,buy
231,1167,4388000140,2014-07-29,194000.0,3,1.0,1070,6440,1.0,Não,Não,4,0,1971,0,98023,47.3186,-122.373,2014,0,Não,43,268450.0,buy
232,1168,3523029041,2014-10-09,290000.0,2,0.75,440,8313,1.0,Sim,Não,4,0,1943,0,98070,47.4339,-122.512,2014,0,Não,71,463750.0,buy
233,1169,3110800260,2014-07-15,274700.0,4,2.0,2440,9600,1.0,Não,Não,5,1220,1963,0,98031,47.4142,-122.179,2014,0,Não,51,288200.0,buy
234,1186,1023059324,2014-06-23,235000.0,3,1.0,1170,11100,1.0,Não,Não,4,0,1968,0,98059,47.4954,-122.164,2014,0,Não,46,435000.0,buy
235,1204,7683800192,2014-11-07,179950.0,3,1.0,960,10125,1.0,Não,Não,4,0,1952,0,98003,47.3335,-122.305,2014,0,Não,62,267475.0,buy
236,1222,1238500451,2015-02-09,130000.0,3,1.0,1110,7520,1.0,Não,Não,4,0,1960,0,98033,47.683,-122.176,2015,0,Não,55,678350.0,buy
237,1226,1842900030,2015-04-16,234000.0,3,1.5,1200,11935,1.0,Não,Não,4,0,1968,0,98042,47.3434,-122.082,2015,0,Não,47,292000.0,buy
238,1233,1450100070,2015-04-30,208000.0,3,1.0,990,7420,1.0,Não,Não,5,0,1960,0,98002,47.2898,-122.221,2015,0,Não,55,235000.0,buy
239,1234,6117501820,2014-06-18,250275.0,2,1.0,790,11234,1.0,Não,Não,4,0,1942,0,98166,47.4413,-122.349,2014,0,Não,72,390000.0,buy
240,1237,4140900140,2014-05-27,438000.0,3,1.75,1650,12940,1.0,Não,Não,4,0,1961,0,98028,47.7629,-122.268,2014,0,Não,53,445000.0,buy
241,1250,2473400570,2014-05-16,317000.0,3,2.0,1760,11410,1.0,Não,Não,5,700,1977,0,98058,47.4528,-122.163,2014,0,Não,37,335000.0,buy
242,1251,3449500135,2014-06-25,276900.0,3,1.0,1270,7566,1.0,Não,Não,4,0,1958,0,98056,47.5074,-122.175,2014,0,Não,56,380000.0,buy
243,1253,8650000070,2014-08-08,495000.0,5,2.75,2630,10165,1.0,Não,Não,4,940,1976,0,98027,47.5196,-122.049,2014,0,Não,38,570500.0,buy
244,1254,8732131200,2014-08-08,258000.0,3,1.75,2270,9000,1.0,Não,Não,4,940,1978,0,98023,47.3077,-122.381,2014,0,Não,36,268450.0,buy
245,1258,5244801230,2014-08-29,682000.0,5,2.25,2120,4000,1.5,Não,Não,4,400,1910,0,98109,47.644,-122.353,2014,0,Não,104,736000.0,buy
246,1262,3904901200,2014-08-18,530000.0,3,2.25,2010,11817,2.0,Não,Não,4,0,1986,0,98029,47.5665,-122.023,2014,0,Não,28,575000.0,buy
247,1269,2919702075,2014-09-25,532500.0,3,1.75,1620,3360,1.0,Não,Não,5,640,1927,0,98117,47.6886,-122.361,2014,0,Não,87,544000.0,buy
248,1278,9828700200,2014-05-05,831000.0,4,3.0,2170,4000,2.0,Não,Não,4,560,1982,2011,98112,47.6196,-122.292,2014,3,Sim,32,915000.0,buy
249,1281,7955030060,2015-03-26,345000.0,3,1.0,1250,17380,1.0,Não,Não,4,0,1970,0,98072,47.7502,-122.108,2015,0,Não,45,515000.0,buy
250,1285,5113200310,2014-09-09,270000.0,3,1.0,1240,14110,1.0,Não,Não,4,0,1972,0,98058,47.4579,-122.09,2014,0,Não,42,335000.0,buy
251,1292,5341600030,2014-05-09,255000.0,2,1.0,960,28717,1.0,Não,Não,4,0,1984,0,98070,47.3356,-122.502,2014,0,Não,30,463750.0,buy
252,1295,9393700140,2015-03-10,420000.0,3,1.0,1150,5120,1.0,Não,Não,4,350,1946,0,98116,47.5588,-122.392,2015,0,Não,69,562750.0,buy
253,1296,5458800125,2014-05-14,925000.0,4,2.5,2190,7350,2.5,Não,Não,5,0,1958,0,98040,47.5786,-122.236,2014,0,Não,56,993750.0,buy
254,1301,2026049155,2015-03-20,372500.0,3,1.75,1680,8648,1.0,Não,Não,4,0,1963,0,98133,47.7338,-122.332,2015,0,Não,52,375000.0,buy
255,1302,2329800240,2015-02-18,285000.0,4,3.0,1900,7194,2.0,Não,Não,4,0,1988,0,98042,47.3768,-122.117,2015,0,Não,27,292000.0,buy
256,1304,1324079041,2014-11-18,275000.0,3,1.0,1370,17859,1.0,Não,Não,4,220,1930,0,98024,47.5617,-121.859,2014,0,Não,84,460000.0,buy
257,1307,2130702075,2014-09-26,316000.0,3,1.0,1010,7838,1.0,Não,Não,4,0,1977,0,98019,47.7422,-121.981,2014,0,Não,37,401250.0,buy
258,1313,2473251180,2014-12-17,255000.0,3,1.0,1180,13650,1.0,Não,Não,4,0,1967,0,98058,47.4551,-122.154,2014,0,Não,47,335000.0,buy
259,1320,1775800510,2015-03-24,432000.0,4,1.0,1750,12528,1.0,Não,Não,4,0,1967,0,98072,47.743,-122.097,2015,0,Não,48,515000.0,buy
260,1323,273900030,2014-10-20,267500.0,3,1.5,1600,9072,1.0,Não,Não,4,0,1963,0,98030,47.3737,-122.216,2014,0,Não,51,282255.0,buy
261,1337,7234600796,2014-11-26,495000.0,2,1.75,1850,2530,2.5,Não,Não,4,0,1903,0,98122,47.6106,-122.31,2014,0,Não,111,572000.0,buy
262,1353,2423020260,2014-08-14,461000.0,3,2.25,1850,7923,1.0,Não,Não,4,700,1977,0,98033,47.7011,-122.171,2014,0,Não,37,678350.0,buy
263,1365,9407001860,2014-05-24,372000.0,4,1.75,1960,9300,1.0,Não,Não,5,620,1979,0,98045,47.4487,-121.772,2014,0,Não,35,399500.0,buy
264,1366,9468200140,2014-08-19,450000.0,2,1.75,1250,2890,1.0,Não,Não,4,460,1920,0,98103,47.6795,-122.353,2014,0,Não,94,550000.0,buy
265,1375,7305300045,2014-07-07,320000.0,3,1.0,1560,7552,1.0,Não,Não,4,650,1948,0,98155,47.7552,-122.327,2014,0,Não,66,375000.0,buy
266,1376,922069139,2015-04-14,260000.0,2,1.0,1550,15250,1.5,Não,Não,5,0,1920,0,98038,47.407,-122.045,2015,0,Não,95,342000.0,buy
267,1377,84000335,2014-06-26,225000.0,3,2.0,1700,11475,1.0,Não,Não,5,730,1945,0,98146,47.4851,-122.338,2014,0,Não,69,305000.0,buy
268,1380,3904910520,2014-06-25,505000.0,3,2.5,1860,8060,2.0,Não,Não,4,0,1987,0,98029,47.5674,-122.017,2014,0,Não,27,575000.0,buy
269,1381,5469300270,2014-05-06,234000.0,3,1.75,1490,8366,1.0,Não,Não,4,480,1975,0,98042,47.375,-122.14,2014,0,Não,39,292000.0,buy
270,1383,3902300350,2014-08-06,606000.0,4,2.25,2390,8858,1.0,Não,Não,4,650,1979,0,98033,47.6925,-122.184,2014,0,Não,35,678350.0,buy
271,1384,6392003490,2014-07-23,433500.0,3,1.0,1230,6000,1.0,Não,Não,4,450,1937,0,98115,47.6839,-122.281,2014,0,Não,77,567000.0,buy
272,1386,2592210160,2014-08-05,719000.0,3,2.5,2120,9307,2.0,Não,Não,4,0,1984,0,98006,47.5477,-122.141,2014,0,Não,30,760184.5,buy
273,1387,616000160,2014-12-10,381000.0,3,2.0,1770,14400,1.0,Não,Não,4,0,1959,0,98166,47.415,-122.337,2014,0,Não,55,390000.0,buy
274,1389,4102000075,2014-05-22,275000.0,1,0.75,1170,14149,1.0,Não,Não,5,290,1962,0,98022,47.2653,-121.91,2014,0,Não,52,279500.0,buy
275,1397,2205500400,2014-05-14,542000.0,4,1.75,1900,8250,1.0,Não,Não,4,950,1955,0,98006,47.5765,-122.147,2014,0,Não,59,760184.5,buy
276,1398,1726069084,2014-12-08,465000.0,4,1.75,1810,21650,2.0,Não,Não,4,0,1961,0,98077,47.7358,-122.076,2014,0,Não,53,652475.0,buy
277,1402,3298700125,2014-09-05,280000.0,2,1.0,910,4662,1.0,Não,Não,5,0,1942,0,98106,47.5232,-122.354,2014,0,Não,72,315000.0,buy
278,1404,7811200310,2014-12-16,635000.0,4,2.25,1920,8910,1.0,Não,Não,4,720,1969,0,98005,47.5897,-122.156,2014,0,Não,45,765475.0,buy
279,1424,3500100226,2014-12-29,340895.0,2,1.0,920,8612,1.0,Não,Não,5,0,1947,0,98155,47.734,-122.301,2014,0,Não,67,375000.0,buy
280,1430,3886902590,2015-02-26,470000.0,5,2.0,1900,6000,1.5,Não,Não,4,0,1920,0,98033,47.6831,-122.186,2015,0,Não,95,678350.0,buy
281,1432,2861100030,2014-10-07,265000.0,2,1.0,760,4000,1.0,Não,Não,4,0,1950,0,98108,47.5466,-122.304,2014,0,Não,64,342500.0,buy
282,1443,1951820070,2014-08-22,491500.0,3,2.25,2230,13100,1.0,Não,Não,4,720,1974,0,98006,47.5413,-122.174,2014,0,Não,40,760184.5,buy
283,1445,6703100070,2015-04-06,369500.0,3,1.0,1200,9194,1.0,Não,Não,4,0,1952,0,98155,47.7362,-122.319,2015,0,Não,63,375000.0,buy
284,1447,7399300860,2014-08-25,290000.0,3,2.25,1500,7308,1.0,Não,Não,4,290,1968,0,98055,47.4621,-122.187,2014,0,Não,46,294950.0,buy
285,1450,2228900270,2014-08-12,215000.0,2,1.0,1010,6000,1.0,Não,Não,4,0,1944,0,98133,47.771,-122.353,2014,0,Não,70,375000.0,buy
286,1451,2228900270,2015-02-12,302000.0,2,1.0,1010,6000,1.0,Não,Não,4,0,1944,0,98133,47.771,-122.353,2015,0,Não,71,375000.0,buy
287,1453,7227501170,2014-06-26,235867.0,4,2.0,1330,5926,1.0,Não,Não,4,0,1942,0,98056,47.496,-122.19,2014,0,Não,72,380000.0,buy
288,1461,2919700885,2014-08-26,459000.0,4,2.0,1560,3840,1.0,Não,Não,4,600,1924,0,98117,47.6882,-122.365,2014,0,Não,90,544000.0,buy
289,1466,6370000070,2014-09-19,359000.0,4,1.5,1890,6052,1.0,Não,Não,4,0,1955,0,98125,47.7055,-122.3,2014,0,Não,59,425000.0,buy
290,1475,1562100030,2014-09-10,515000.0,4,1.75,1730,7980,1.0,Não,Não,4,0,1965,0,98007,47.6219,-122.138,2014,0,Não,49,555000.0,buy
291,1489,5561300640,2015-05-06,532000.0,3,2.25,1910,35015,1.0,Não,Não,4,480,1977,0,98027,47.4672,-122.006,2015,0,Não,38,570500.0,buy
292,1501,3830620710,2014-06-13,206135.0,3,1.0,1340,11070,1.0,Não,Não,4,0,1978,0,98030,47.3527,-122.178,2014,0,Não,36,282255.0,buy
293,1505,8581200030,2015-02-24,230000.0,4,2.0,1220,9100,1.5,Não,Não,4,0,1970,0,98023,47.2964,-122.376,2015,0,Não,45,268450.0,buy
294,1520,3728800320,2014-05-29,264000.0,3,1.5,1470,14821,1.0,Não,Não,4,0,1958,0,98042,47.3658,-122.148,2014,0,Não,56,292000.0,buy
295,1523,3445000274,2015-05-13,170000.0,3,1.0,970,8710,1.0,Não,Não,4,0,1962,0,98198,47.4167,-122.302,2015,0,Não,53,265000.0,buy
296,1524,3288200030,2014-08-29,405000.0,4,2.5,2030,9095,1.0,Não,Não,4,900,1972,0,98034,47.7321,-122.185,2014,0,Não,42,445950.0,buy
297,1526,2558730070,2014-08-25,425000.0,3,2.25,1570,7475,1.0,Não,Não,4,370,1983,0,98034,47.7223,-122.174,2014,0,Não,31,445950.0,buy
298,1533,4395600060,2014-06-30,935000.0,2,2.5,1780,2067,2.0,Não,Não,5,0,1974,0,98004,47.6132,-122.21,2014,0,Não,40,1150000.0,buy
299,1537,6067900640,2015-04-20,391000.0,3,2.0,1490,9000,1.0,Não,Não,4,0,1977,0,98006,47.5455,-122.184,2015,0,Não,38,760184.5,buy
300,1542,1176001195,2014-06-21,375000.0,2,1.0,1230,1820,2.0,Não,Não,4,400,1948,0,98107,47.6684,-122.401,2014,0,Não,66,529950.0,buy
301,1544,6071600270,2014-06-03,495000.0,4,2.25,2220,8872,1.0,Não,Não,4,1110,1961,0,98006,47.5491,-122.17,2014,0,Não,53,760184.5,buy
302,1548,5126900310,2015-03-25,150000.0,2,1.0,1100,7200,1.0,Não,Não,4,0,1944,0,98058,47.4752,-122.172,2015,0,Não,71,335000.0,buy
303,1549,8816400885,2014-10-08,450000.0,4,1.75,1640,1480,1.0,Não,Não,4,820,1912,0,98105,47.6684,-122.314,2014,0,Não,102,675000.0,buy
304,1551,7203000465,2014-10-18,245000.0,3,2.0,1450,9333,2.0,Não,Não,4,0,1972,0,98003,47.346,-122.315,2014,0,Não,42,267475.0,buy
305,1552,1862900160,2014-07-03,265900.0,3,2.0,1180,7793,1.0,Não,Não,4,0,1992,0,98031,47.4053,-122.181,2014,0,Não,22,288200.0,buy
306,1554,4458800060,2015-04-09,957500.0,4,2.25,2360,11523,2.0,Não,Não,4,0,1968,0,98040,47.5318,-122.224,2015,0,Não,47,993750.0,buy
307,1555,1138000160,2014-09-08,343000.0,3,1.0,1120,7250,1.0,Não,Não,4,0,1972,0,98034,47.7143,-122.211,2014,0,Não,42,445950.0,buy
308,1558,7214700160,2014-05-09,610000.0,3,3.0,2480,45302,1.0,Não,Não,4,860,1976,0,98077,47.7591,-122.073,2014,0,Não,38,652475.0,buy
309,1561,9477000060,2015-03-31,434500.0,3,1.75,1650,7965,1.0,Não,Não,4,0,1967,0,98034,47.7335,-122.193,2015,0,Não,48,445950.0,buy
310,1582,7214810550,2015-04-13,420000.0,4,2.25,2270,12000,1.0,Não,Não,4,910,1979,0,98072,47.7559,-122.148,2015,0,Não,36,515000.0,buy
311,1587,3013301525,2014-10-13,453500.0,2,1.5,1710,4189,1.0,Não,Sim,5,550,1951,0,98136,47.5286,-122.383,2014,0,Não,63,489950.0,buy
312,1588,3303100075,2014-10-14,443500.0,3,2.0,1920,7598,1.0,Não,Não,4,0,1972,0,98177,47.7735,-122.363,2014,0,Não,42,554000.0,buy
313,1594,8815400105,2014-06-03,500000.0,3,1.75,1620,4200,1.0,Não,Não,5,790,1945,0,98115,47.6743,-122.285,2014,0,Não,69,567000.0,buy
314,1595,5315100737,2014-05-28,900000.0,6,2.75,2300,24773,1.5,Não,Não,4,0,1950,1985,98040,47.5833,-122.242,2014,29,Sim,64,993750.0,buy
315,1598,2159900060,2015-01-13,451101.0,2,1.5,1510,1962,2.0,Não,Não,4,0,1985,0,98007,47.6214,-122.153,2015,0,Não,30,555000.0,buy
316,1601,2125049139,2014-08-06,895000.0,3,2.5,2500,7746,2.0,Não,Não,4,590,1993,0,98112,47.6393,-122.311,2014,0,Não,21,915000.0,buy
317,1605,925049360,2015-04-28,512000.0,2,2.0,1270,3881,1.0,Não,Não,4,660,1926,0,98105,47.6694,-122.298,2015,0,Não,89,675000.0,buy
318,1621,1310500550,2014-12-20,248000.0,4,2.25,2320,8760,1.0,Não,Não,4,1160,1966,0,98032,47.3627,-122.285,2014,0,Não,48,249000.0,buy
319,1628,3592500565,2014-10-29,880000.0,2,1.0,1530,6350,1.5,Não,Não,4,0,1923,0,98112,47.6325,-122.303,2014,0,Não,91,915000.0,buy
320,1645,1377300135,2014-10-17,570000.0,2,1.0,1100,6240,1.0,Não,Não,4,0,1941,0,98199,47.6446,-122.403,2014,0,Não,73,689800.0,buy
321,1649,5101402482,2014-07-24,520000.0,4,2.0,2000,6380,2.0,Não,Não,4,140,1949,0,98115,47.6956,-122.303,2014,0,Não,65,567000.0,buy
322,1650,9353300140,2014-06-18,284950.0,3,1.0,990,10723,1.0,Não,Não,5,0,1960,0,98059,47.4887,-122.133,2014,0,Não,54,435000.0,buy
323,1652,6082400260,2014-11-12,231500.0,2,1.0,1200,9488,1.0,Não,Não,5,0,1941,0,98168,47.4832,-122.299,2014,0,Não,73,235000.0,buy
324,1661,5127001600,2014-11-06,331500.0,4,1.75,1820,14319,1.0,Não,Não,4,0,1969,0,98059,47.4757,-122.148,2014,0,Não,45,435000.0,buy
325,1666,2005300140,2015-03-30,220000.0,4,2.0,2340,10507,1.5,Não,Não,4,0,1959,0,98030,47.3578,-122.178,2015,0,Não,56,282255.0,buy
326,1675,1821059264,2014-06-26,224000.0,4,1.5,1600,9289,1.0,Não,Não,4,0,1959,0,98002,47.3107,-122.212,2014,0,Não,55,235000.0,buy
327,1678,2658000335,2014-10-27,275000.0,3,1.25,1230,4500,1.5,Não,Não,4,0,1913,0,98118,47.5301,-122.271,2014,0,Não,101,367500.0,buy
328,1684,9542000075,2015-03-27,700000.0,3,1.75,2000,14733,1.0,Não,Não,4,0,1958,0,98005,47.6001,-122.178,2015,0,Não,57,765475.0,buy
329,1687,8680100030,2014-05-21,374000.0,3,1.75,2000,9416,1.0,Não,Não,4,0,1961,0,98033,47.697,-122.175,2014,0,Não,53,678350.0,buy
330,1695,2822079012,2015-04-10,340000.0,3,1.75,1740,46580,1.0,Não,Não,4,0,1980,0,98010,47.3583,-121.927,2015,0,Não,35,359999.5,buy
